source_url,name,pk_unique_id,mongo_db,specialties,procedure,equipment,capability,organization_type,content_table_id,phone_numbers,email,websites,officialWebsite,yearEstablished,acceptsVolunteers,facebookLink,twitterLink,linkedinLink,instagramLink,logo,address_line1,address_line2,address_line3,address_city,address_stateOrRegion,address_zipOrPostcode,address_country,address_countryCode,countries,missionStatement,missionStatementLink,organizationDescription,facilityTypeId,operatorTypeId,affiliationTypeIds,description,area,numberDoctors,capacity,unique_id,latitude,longitude,emergency_services,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison
https://data.cms.gov/provider-data/dataset/xubh-q36u,UNITED WOUNDCARE INSTITUTE PENNSYLVANIA PLLC,1386460764,,,,,Hospitalist,,,888-402-0202,,,,,,,,,,,150 MONUMENT RD STE 207,,,BALA CYNWYD,PA,190041725,United States,US,US,,,,Hospitalist,,,,,50,,1386460764,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,24 ON PHYSICIANS PC,1225235369,,,,,Hospitalist,,,770-740-0895,,,,,,,,,,,10800 KNIGHTS RD,,,PHILADELPHIA,PA,191144200,United States,US,US,,,,Hospitalist,,,,,50,,1225235369,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ABINGTON MEMORIAL HOSPITAL,1790902633,,,,,Hospitalist,,,215-481-3900,,,,,,,,,,,1200 OLD YORK RD,,,ABINGTON,PA,190013720,United States,US,US,,,,Hospitalist,,,,,50,,1790902633,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ABINGTON MEMORIAL HOSPITAL,1770508319,,,,,"Internal Medicine, Cardiovascular Disease",,,215-481-2222,,,,,,,,,,,1200 OLD YORK RD,,,ABINGTON,PA,190013720,United States,US,US,,,,"Internal Medicine, Cardiovascular Disease",,,,,50,,1770508319,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ADVANCED INPATIENT MEDICINE ASSOCIATES PC,1396168589,,,,,Hospitalist,,,570-552-4450,,,,,,,,,,,575 N RIVER ST,,,WILKES BARRE,PA,187640999,United States,US,US,,,,Hospitalist,,,,,50,,1396168589,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ADVANCED INPATIENT MEDICINE PC,1871725366,,,,,Hospitalist,,,570-241-4715,,,,,,,,,,,746 JEFFERSON AVE FL 4,,,SCRANTON,PA,185101624,United States,US,US,,,,Hospitalist,,,,,50,,1871725366,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ADVANCED INPATIENT MEDICINE WAYNE, PC",1215486022,,,,,Hospitalist,,,570-552-4450,,,,,,,,,,,601 PARK ST,,,HONESDALE,PA,184311445,United States,US,US,,,,Hospitalist,,,,,50,,1215486022,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,APOGEE MEDICAL GROUP GEORGIA,1629025143,,,,,Hospitalist,,,770-836-9667,,,,,,,,,,,705 DIXIE ST,,,CARROLLTON,GA,301173818,United States,US,US,,,,Hospitalist,,,,,50,,1629025143,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,BIBB INPATIENT SERVICES LLC,1225403181,,,,,Hospitalist,,,973-251-1132,,,,,,,,,,,350 HOSPITAL DR,,,MACON,GA,312173838,United States,US,US,,,,Hospitalist,,,,,50,,1225403181,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CANTRELL LAKE INPATIENT SERVICES LLC,1497281133,,,,,Physician Assistant,,,973-251-1132,,,,,,,,,,,200 ALLEN MEMORIAL DR,,,BREMEN,GA,301102012,United States,US,US,,,,Physician Assistant,,,,,50,,1497281133,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CHARTER INPATIENT SERVICES LLC,1235504192,,,,,Nurse Practitioner,,,478-757-6200,,,,,,,,,,,400 CHARTER BLVD,,,MACON,GA,312104831,United States,US,US,,,,Nurse Practitioner,,,,,50,,1235504192,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ESS HOSPITALIST LLC,1881967305,,,,,Hospitalist,,,478-472-3100,,,,,,,,,,,509 SUMTER ST,,,MONTEZUMA,GA,310631733,United States,US,US,,,,Hospitalist,,,,,32,,1881967305,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"HILLBURN PARK INPATIENT SERVICES, LLC",1548522030,,,,,Hospitalist,,,478-275-2000,,,,,,,,,,,200 INDUSTRIAL BLVD,,,DUBLIN,GA,310212981,United States,US,US,,,,Hospitalist,,,,,50,,1548522030,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,COMPREHENSIVE HOSPITALIST OF GEORGIA LLC,1073706073,,,,,Hospitalist,,,877-693-5700,,,,,,,,,,,1362 S MAIN ST,,,ELLIJAY,GA,305405410,United States,US,US,,,,Hospitalist,,,,,50,,1073706073,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,COMPREHENSIVE HOSPITALISTS OF GEORGIA LLC,1801227970,,,,,Hospitalist,,,706-356-7800,,,,,,,,,,,367 CLEAR CREEK PKWY,,,LAVONIA,GA,305534173,United States,US,US,,,,Hospitalist,,,,,50,,1801227970,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"CRESCENT CIRCLE INPATIENT SERVICES,LLC",1285983163,,,,,Hospitalist,,,706-585-2000,,,,,,,,,,,100 GROSS CRESCENT CIR,,,FT OGLETHORPE,GA,307423643,United States,US,US,,,,Hospitalist,,,,,50,,1285983163,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CITY OF HOPE MEDICAL GROUP OF GEORGIA LLC,1447520333,,,,,,,,847-746-4333,,,,,,,,,,,600 CELEBRATE LIFE PARKWAY,,,NEWNAN,GA,302658000,United States,US,US,,,,,,,,,50,,1447520333,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"METROPOLITAN ACUTE CARE, LLP",1699165423,,,,,Emergency Medicine,,,404-728-6200,,,,,,,,,,,"1821 CLIFTON ROAD, NORTHEAST",,,ATLANTA,GA,303294021,United States,US,US,,,,Emergency Medicine,,,,,50,,1699165423,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"METROPOLITAN ACUTE CARE, LLP",1811304124,,,,,Emergency Medicine,,,404-815-0348,,,,,,,,,,,550 PEACHTREE ST NE,,,ATLANTA,GA,303082208,United States,US,US,,,,Emergency Medicine,,,,,50,,1811304124,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SOUTHEASTERN HOSPITALIST PHYSICIANS, LLP",1265853469,,,,,Hospitalist,,,478-448-4000,,,,,,,,,,,901 GRIFFIN AVE,,,EASTMAN,GA,310236720,United States,US,US,,,,Hospitalist,,,,,50,,1265853469,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SOUTHERN EMERGENCY PHYSICIANS, LLP",1477986107,,,,,Hospitalist,,,866-916-5259,,,,,,,,,,,1077 S MAIN ST,,,MADISON,GA,306502073,United States,US,US,,,,Hospitalist,,,,,50,,1477986107,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SOUTHERN EMERGENCY PHYSICIANS, LLP",1689095812,,,,,Hospitalist,,,866-916-5259,,,,,,,,,,,901 GRIFFIN AVE,,,EASTMAN,GA,310236720,United States,US,US,,,,Hospitalist,,,,,50,,1689095812,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,BAY VIEW INPATIENT SERVICES LLC,1699288753,,,,,Hospitalist,,,469-401-2386,,,,,,,,,,,855 N SANDUSKY AVE,,,UPPER SANDUSKY,OH,433511031,United States,US,US,,,,Hospitalist,,,,,50,,1699288753,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CS PACS 3 MIDWEST LLC,1972368785,,,,,Internal Medicine,,,937-436-9700,,,,,,,,,,,1001 E ALEX BELL RD,,,DAYTON,OH,454592637,United States,US,US,,,,Internal Medicine,,,,,50,,1972368785,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1477311959,,,,,Internal Medicine,,,888-402-0202,,,,,,,,,,,6100 OAK TREE BLVD STE 200,,,INDEPENDENCE,OH,441316914,United States,US,US,,,,Internal Medicine,,,,,50,,1477311959,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CLINICAL COLLEAGUES INC,1992725766,,,,,Anesthesiology,,,850-985-9180,,,,,,,,,,,1250 S WASHINGTON ST,,,VAN WERT,OH,458912551,United States,US,US,,,,Anesthesiology,,,,,50,,1992725766,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,OHRH LLC,1659709160,,,,,Hospitalist,,,614-544-4455,,,,,,,,,,,1087 DENNISON AVE,,,COLUMBUS,OH,432013201,United States,US,US,,,,Hospitalist,,,,,50,,1659709160,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"REGENCY HOSPITAL OF TOLEDO, LLC",1053653253,,,,,Hospitalist,,,419-318-5700,,,,,,,,,,,5220 ALEXIS RD,,,SYLVANIA,OH,435602504,United States,US,US,,,,Hospitalist,,,,,50,,1053653253,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1104289396,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,11900 FAIRHILL RD,,,CLEVELAND,OH,441201062,United States,US,US,,,,Hospitalist,,,,,50,,1104289396,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1295198489,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,11900 FAIRHILL RD,,,CLEVELAND,OH,441201062,United States,US,US,,,,Hospitalist,,,,,50,,1295198489,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,SELECT SPECIALTY HOSPITAL - NORTHEAST OHIO INC,1083271068,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,1320 MERCY DR,,,CANTON,OH,44708,United States,US,US,,,,Hospitalist,,,,,50,,1083271068,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,SELECT SPECIALTY HOSPITAL - ZANESVILLE INC,1598204398,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,2000 TAMARACK RD,,,NEWARK,OH,430551183,United States,US,US,,,,Hospitalist,,,,,50,,1598204398,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,STEEL VALLEY EMERGENCY PHYSICIANS TWIN CITY INC,1205187598,,,,,Hospitalist,,,740-922-2800,,,,,,,,,,,819 N 1ST ST,,,DENNISON,OH,446211003,United States,US,US,,,,Hospitalist,,,,,50,,1205187598,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,STEEL VALLEY HOSPITALISTS INC,1346754140,,,,,Hospitalist,,,740-264-8110,,,,,,,,,,,4000 JOHNSON RD,,,STEUBENVILLE,OH,439522364,United States,US,US,,,,Hospitalist,,,,,50,,1346754140,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"24 ON PHYSICIANS, P.C.",1518131531,,,,,Hospitalist,,,740-368-5633,,,,,,,,,,,561 W CENTRAL AVE,,,DELAWARE,OH,430151410,United States,US,US,,,,Hospitalist,,,,,50,,1518131531,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"24 ON PHYSICIANS, P.C.",1366616385,,,,,Hospitalist,,,614-544-8283,,,,,,,,,,,7500 HOSPITAL DR,,,DUBLIN,OH,430168518,United States,US,US,,,,Hospitalist,,,,,50,,1366616385,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ADENA HEALTH SYSTEM,1639362619,,,,,Hospitalist,,,740-779-8575,,,,,,,,,,,272 HOSPITAL RD,,,CHILLICOTHE,OH,456019031,United States,US,US,,,,Hospitalist,,,,,50,,1639362619,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"DEGARA GARDEN CITY APP, PLLC",1548704257,,,,,Hospitalist,,,734-458-3300,,,,,,,,,,,6245 INKSTER RD,,,GARDEN CITY,MI,481354001,United States,US,US,,,,Hospitalist,,,,,50,,1548704257,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ASCENSION ST JOHN HOSPITAL,1912965088,,,,,Family Medicine,,,313-343-4000,,,,,,,,,,,22101 MOROSS RD,,,DETROIT,MI,482362148,United States,US,US,,,,Family Medicine,,,,,50,,1912965088,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,EDWARD W. SPARROW HOSPITAL ASSOCIATION,1164478822,,,,,Hospitalist,,,517-364-3380,,,,,,,,,,,1215 E MICHIGAN AVE FL 7,,,LANSING,MI,489121811,United States,US,US,,,,Hospitalist,,,,,50,,1164478822,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"GREAT LAKES MEDICINE, PLC",1740210517,,,,,Internal Medicine,,,586-731-8400,,,,,,,,,,,50505 SCHOENHERR RD,,,SHELBY TOWNSHIP,MI,483153140,United States,US,US,,,,Internal Medicine,,,,,50,,1740210517,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,MICHIGAN EMERGENCY PHYSICIANS LLP,1992017107,,,,,Emergency Medicine,,,269-278-1145,,,,,,,,,,,701 SOUTH HEALTH PARKWAY,,,THREE RIVERS,MI,490938352,United States,US,US,,,,Emergency Medicine,,,,,50,,1992017107,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,MC HOSPITALISTS PC,1265844906,,,,,Physician Assistant,,,989-723-5211,,,,,,,,,,,826 W KING ST,,,OWOSSO,MI,488672120,United States,US,US,,,,Physician Assistant,,,,,50,,1265844906,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"HOSPITALMD OF CARO IP, INC.",1003096371,,,,,Hospitalist,,,989-673-3141,,,,,,,,,,,401 N HOOPER ST,,,CARO,MI,487231476,United States,US,US,,,,Hospitalist,,,,,50,,1003096371,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ACADEMIC INTERNAL MEDICINE SPECIALISTS PLLC,1639265549,,,,,Family Medicine,,,586-532-8500,,,,,,,,,,,46857 GARFIELD RD,,,MACOMB,MI,480445225,United States,US,US,,,,Family Medicine,,,,,50,,1639265549,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ACUTE CARE OF GROSSE POINTE PC,1912416819,,,,,Hospitalist,,,313-473-1000,,,,,,,,,,,468 CADIEUX RD,,,GROSSE POINTE,MI,482301507,United States,US,US,,,,Hospitalist,,,,,50,,1912416819,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ACUTE CARE SPECIALISTS, PLLC",1841324779,,,,,Emergency Medicine,,,313-641-0676,,,,,,,,,,,960 MEADOW RIDGE DR,,,HOLLAND,MI,494246491,United States,US,US,,,,Emergency Medicine,,,,,50,,1841324779,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ADFINITAS HEALTH AT MARQUETTE, LLC",1770091381,,,,,Hospitalist,,,906-225-3905,,,,,,,,,,,1414 W FAIR AVE,,,MARQUETTE,MI,498552675,United States,US,US,,,,Hospitalist,,,,,50,,1770091381,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ADFINITAS HEALTH AT UP MARQUETTE, PLLC",1205336260,,,,,Hospitalist,,,906-225-3905,,,,,,,,,,,1414 W FAIR AVE,,,MARQUETTE,MI,498552675,United States,US,US,,,,Hospitalist,,,,,50,,1205336260,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,ADULT PATIENT CARE PLLC,1295343788,,,,,Hospitalist,,,248-707-6060,,,,,,,,,,,5496 SAINT ANDREW DR,,,CLARKSTON,MI,483484836,United States,US,US,,,,Hospitalist,,,,,50,,1295343788,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,AFTAB AHMAD MD PC,1013203736,,,,,Internal Medicine,,,248-790-3087,,,,,,,,,,,47601 GRAND RIVER AVE,,,NOVI,MI,483741233,United States,US,US,,,,Internal Medicine,,,,,50,,1013203736,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,AMERICAN HOSPITALISTS PLC,1265978621,,,,,Internal Medicine,,,248-557-0507,,,,,,,,,,,4201 SAINT ANTOINE ST,,,DETROIT,MI,48201,United States,US,US,,,,Internal Medicine,,,,,50,,1265978621,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,COMPREHENSIVE HOSPITALIST SERVICES OF NORTH CAROLINA LLC,1467659508,,,,,Hospitalist,,,877-693-5700,,,,,,,,,,,430 RANKIN DR,,,MARION,NC,287526568,United States,US,US,,,,Hospitalist,,,,,50,,1467659508,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ATLANTIC HOSPITALIST PHYSICIANS, LLP",1093127417,,,,,Hospitalist,,,252-809-6179,,,,,,,,,,,310 S MCCASKEY RD,,,WILLIAMSTON,NC,278922150,United States,US,US,,,,Hospitalist,,,,,50,,1093127417,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"ATLANTIC HOSPITALISTS PHYSICIANS, LLP",1194146977,,,,,Emergency Medicine,,,910-592-8511,,,,,,,,,,,607 BEAMAN ST,,,CLINTON,NC,283282603,United States,US,US,,,,Emergency Medicine,,,,,50,,1194146977,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,UNITED WOUNDCARE INSTITUTE NORTH CAROLINA PLLC,1043036049,,,,,Hospitalist,,,888-402-0202,,,,,,,,,,,4037 E INDEPENDENCE BLVD,,,CHARLOTTE,NC,282053260,United States,US,US,,,,Hospitalist,,,,,50,,1043036049,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"CENTRAL CAROLINA HOSPITAL PRO FEE BILLING, LLC",1184859746,,,,,Hospitalist,,,919-774-2199,,,,,,,,,,,1135 CARTHAGE ST,,,SANFORD,NC,273304162,United States,US,US,,,,Hospitalist,,,,,50,,1184859746,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,SELECT SPECIALTY HOSPITAL - DURHAM INC.,1457899676,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,3643 N ROXBORO ST,,,DURHAM,NC,277042702,United States,US,US,,,,Hospitalist,,,,,50,,1457899676,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,SELECT SPECIALTY HOSPITAL WINSTON SALEM INC,1174061394,,,,,Hospitalist,,,717-972-1100,,,,,,,,,,,3333 SILAS CREEK PKWY,,,WINSTON SALEM,NC,271033013,United States,US,US,,,,Hospitalist,,,,,50,,1174061394,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"HNI MEDICAL SERVICES OF NORTH CAROLINA, PC",1992464002,,,,,Hospitalist,,,984-569-4040,,,,,,,,,,,3643 N ROXBORO ST FL 6,,,DURHAM,NC,277042702,United States,US,US,,,,Hospitalist,,,,,50,,1992464002,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"SOUTHEASTERN MEDICAL GROUP, PC",1184669053,,,,,Hospitalist,,,828-884-9111,,,,,,,,,,,260 HOSPITAL DR,,,BREVARD,NC,287123378,United States,US,US,,,,Hospitalist,,,,,50,,1184669053,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,TELEHEALTH SOLUTION PLLC,1790221299,,,,,Hospitalist,,,833-633-3497,,,,,,,,,,,101 N TRYON ST STE 112,,,CHARLOTTE,NC,282460104,United States,US,US,,,,Hospitalist,,,,,50,,1790221299,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,CAROMONT MEDICAL GROUP INC,1356314272,,,,,Internal Medicine,,,704-834-2450,,,,,,,,,,,2315 COURT DR,,,GASTONIA,NC,280542151,United States,US,US,,,,Internal Medicine,,,,,50,,1356314272,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"CAROMONT MEDICAL GROUP, INC.",1912188939,,,,,Hospitalist,,,704-834-2000,,,,,,,,,,,2525 COURT DR,,,GASTONIA,NC,280542140,United States,US,US,,,,Hospitalist,,,,,50,,1912188939,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"FRYE GROUP SERVICES, PLLC",1003342031,,,,,Hospitalist,,,828-315-5000,,,,,,,,,,,420 N CENTER ST,,,HICKORY,NC,286015033,United States,US,US,,,,Hospitalist,,,,,50,,1003342031,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,INPATIENT CARE,1003190117,,,,,Hospitalist,,,704-660-4166,,,,,,,,,,,171 FAIRVIEW RD,,,MOORESVILLE,NC,281179500,United States,US,US,,,,Hospitalist,,,,,50,,1003190117,,,,,,,,,,,
https://data.cms.gov/provider-data/dataset/xubh-q36u,"IREDELL COUNTY GROUP SERVICES, PLLC",1356710032,,,,,Hospitalist,,,704-873-0281,,,,,,,,,,,218 OLD MOCKSVILLE RD,,,STATESVILLE,NC,286251930,United States,US,US,,,,Hospitalist,,,,,50,,1356710032,,,,,,,,,,,
